,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,log2err
hsa04213,hsa04213,Longevity regulating pathway - multiple species,56,0.50043072597462,1.65085662422513,0.0134780795288862,0.104376755421375,0.0415530133563216,681,tags=14%, list=5%, signal=14%,3310/1410/3303/3304/3305/5293/847/8471,0.380730400722792
hsa03083,hsa03083,Polycomb repressive complex,83,-0.45154493123354,-1.64918073720658,0.010556694733309,0.0862373795974363,0.0343316188720369,3950,tags=51%, list=27%, signal=37%,55777/10336/6015/7322/5928/23466/54881/57332/171023/648/4149/54880/23429/1460/23492/26053/7528/23512/6500/22992/57666/84733/84333/2145/84456/57713/3607/7703/9212/3065/1912/26147/7027/84678/10238/8314/83746/3054/11091/1387/51619/51460,0.380730400722792
hsa04915,hsa04915,Estrogen signaling pathway,98,0.456092244116709,1.64305952656335,0.00443692660117751,0.0567661099977855,0.0225989294014916,985,tags=16%, list=7%, signal=15%,3310/3760/90993/1956/5330/3303/3304/4313/3305/64764/25759/3710/5293/1839/3725/9586,0.407017918923954
hsa04610,hsa04610,Complement and coagulation cascades,37,0.528778488302009,1.63089639685726,0.028413831029686,0.168960816658668,0.067264316111084,2480,tags=38%, list=17%, signal=31%,5328/717/624/1191/710/5627/10878/5270/4179/7056/10544/1604/2149/7035,0.352487857583619
hsa04742,hsa04742,Taste transduction,33,0.55408833432621,1.62721432370179,0.0173282173583454,0.11540592760658,0.0459437930588602,2236,tags=39%, list=16%, signal=33%,22953/5330/3710/3352/5028/2784/954/5153/6335/112/5136/775/2550,0.352487857583619
hsa04060,hsa04060,Cytokine-cytokine receptor interaction,125,0.426228996247619,1.61294292160058,0.00794795633133807,0.0735185960648771,0.0292681947421049,2314,tags=38%, list=16%, signal=32%,83729/3589/2661/3604/115650/85480/3576/6387/9180/1271/151449/8809/355/3624/970/9235/3588/3625/1435/60401/51330/3560/27242/8744/7048/2826/8795/9466/652/3953/1896/3592/130399/7040/7043/659/651/8794/2690/8793/51561/3601/3554/3459/7852/1489/3572,0.380730400722792
hsa03020,hsa03020,RNA polymerase,34,-0.51268102931655,-1.61140605988514,0.0170216092708968,0.11540592760658,0.0459437930588602,4398,tags=62%, list=31%, signal=43%,5437/27297/5433/5431/5432/9533/51728/10621/55718/64425/11128/5436/84172/5438/5434/5439/25885/5441/10849/5435/171568,0.352487857583619
hsa05020,hsa05020,Prion disease,229,-0.370020103223064,-1.61133302948645,0.000429139397953731,0.00952689463457283,0.00379271398499139,3017,tags=35%, list=21%, signal=28%,514/9377/5603/100532726/5705/516/4713/836/6647/4706/4717/1460/4696/5685/1457/1535/54539/4718/5704/5691/4728/10383/5692/5702/5694/4725/5693/5291/5534/7846/842/4514/203068/7416/4726/5701/5715/4714/1340/10488/5695/4720/4702/7419/64837/5708/84790/5690/6391/3798/10105/5700/5709/5532/5707/5688/572/4729/5717/581/3312/5594/5566/11047/4708/4538/4519/4539/5567/51807/1958/1536/4535/5602/4540/4513/4541/4508/4509/4536/4537,0.49849310876659
hsa04110,hsa04110,Cell cycle,154,-0.382730779337194,-1.60936102944117,0.00280806139520109,0.0389618518584152,0.0155109472805878,4076,tags=45%, list=28%, signal=33%,1031/10926/4172/51433/4088/4171/23595/5516/157570/27085/1027/9133/11200/9319/4173/8555/10459/5347/1869/4087/990/890/119504/4998/993/80174/51343/25906/8454/90381/8317/6502/23383/7534/898/7531/996/10403/23244/5515/51434/6500/7529/9126/7532/8243/2810/5518/1019/4193/9134/1874/4176/9212/991/3065/10274/9088/7027/5528/1870/113130/10971/891/1387/9700/896/4616/85417/994,0.431707695803346
hsa04976,hsa04976,Bile secretion,38,-0.485781576735516,-1.60029364442007,0.0228416607973925,0.148028984244864,0.0589312278832335,1132,tags=24%, list=8%, signal=22%,107/5243/6513/5566/6522/113/361/5567/3781,0.352487857583619
hsa04130,hsa04130,SNARE interactions in vesicular transport,31,-0.51298888515977,-1.5926557457727,0.0315317048279745,0.177967079791788,0.0708497635677544,1991,tags=26%, list=14%, signal=22%,8773/55014/10652/9570/9342/143187/10490/8673,0.321775918075361
hsa04966,hsa04966,Collecting duct acid secretion,21,-0.570578169277285,-1.58214721717455,0.0310094743246628,0.177967079791788,0.0708497635677544,1437,tags=38%, list=10%, signal=34%,9296/23545/535/9550/528/527/9114/155066,0.352487857583619
hsa05310,hsa05310,Asthma,11,-0.657394869189389,-1.56529669279401,0.0231952735995079,0.148028984244864,0.0589312278832335,673,tags=18%, list=5%, signal=17%,3113/3111,0.352487857583619
hsa04911,hsa04911,Insulin secretion,59,0.47264574343567,1.5622800914425,0.0167381884518784,0.11540592760658,0.0459437930588602,1117,tags=20%, list=8%, signal=19%,6616/6833/90993/117/5330/11069/3651/64764/3710/482/9586/27445,0.352487857583619
hsa03030,hsa03030,DNA replication,36,-0.481683947395047,-1.56037498236387,0.0252252219930682,0.155555535623921,0.0619275932015305,4925,tags=67%, list=34%, signal=44%,5557/4175/5426/5558/79621/5422/54107/6742/4172/10714/4171/4173/84153/2237/246243/6118/10535/1763/3978/23649/29935/4176/6117/56655,0.352487857583619
hsa03082,hsa03082,ATP-dependent chromatin remodeling,105,-0.3948918460162,-1.55813184959598,0.0106178155059907,0.0862373795974363,0.0343316188720369,2748,tags=39%, list=19%, signal=32%,6605/64769/8193/8295/3014/7528/5977/10467/9031/29117/54108/55929/196528/6602/71/94239/10847/1108/605/8607/3065/6599/84295/10524/54617/6597/79913/55193/10445/9274/54815/9275/57459/29998/57492/9555/53615/6598/6760/86/60,0.380730400722792
hsa04710,hsa04710,Circadian rhythm,32,0.523557025271539,1.54942503212422,0.0477574845408038,0.237361826150562,0.0944951688955775,2340,tags=34%, list=16%, signal=29%,9572/5187/1408/8863/4862/79365/1628/8864/8553/6096/5563,0.321775918075361
hsa04062,hsa04062,Chemokine signaling pathway,126,-0.384158617338344,-1.54790673398861,0.00689511663648776,0.0683246320854973,0.0272004464801847,1698,tags=19%, list=12%, signal=17%,1398/387/207/9547/4893/107/998/2790/2776/2771/156/572/2782/5829/5594/5566/2885/2870/3265/1233/2931/113/5567/1235,0.407017918923954
hsa03015,hsa03015,mRNA surveillance pathway,86,-0.407089392156474,-1.537832866645,0.0105991949675573,0.0862373795974363,0.0343316188720369,2498,tags=34%, list=17%, signal=28%,10978/55916/80335/2521/53981/80336/5515/1478/22985/10482/84305/26986/5518/11052/26528/4686/124540/56000/8106/29101/5499/9939/55844/5528/79869/9887/10189/2733/23293,0.380730400722792
hsa04820,hsa04820,Cytoskeleton in muscle cells,172,0.392067732850286,1.53639878779917,0.0068538677692386,0.0683246320854973,0.0272004464801847,2267,tags=28%, list=16%, signal=24%,22801/7058/1292/25802/3678/1289/1674/85301/284217/2027/2318/7059/3672/8910/23345/8572/3675/2201/3676/22795/482/2192/287/84033/3655/6645/3693/6385/161176/1288/88/1286/7138/3696/6712/375790/3679/1462/27063/255631/6382/114793/8516/271/6640/752/1284/1824,0.407017918923954
hsa04151,hsa04151,PI3K-Akt signaling pathway,283,0.367112378071507,1.51699986909949,0.00301759013386711,0.0401943005831099,0.0160015925215849,2122,tags=23%, list=15%, signal=20%,22801/2668/7058/90993/5105/1956/1026/4902/1292/3678/5228/9180/284217/8074/3912/3718/1280/54541/64764/7059/1942/5293/3672/2247/3675/3676/1435/5156/2792/3560/4602/2786/5106/9170/9586/4609/3655/3915/29941/3693/595/5523/5154/1288/1286/3911/3696/7424/3679/2784/1943/23035/3909/2788/3815/3371/7184/9223/894/3910/2690/5522/8516/6198/28227/2254,0.431707695803346
hsa04640,hsa04640,Hematopoietic cell lineage,50,0.469028742509321,1.51584509082514,0.033403255605784,0.185388068612101,0.0738041037972691,2226,tags=28%, list=15%, signal=24%,960/3589/100133941/3678/3672/3675/3676/1435/3655/912/3815/7037/3554/1604,0.321775918075361
hsa03410,hsa03410,Base excision repair,44,-0.458549794535696,-1.50642843218172,0.0358732840436819,0.195832845681083,0.077962232293399,2363,tags=25%, list=16%, signal=21%,23583/3978/7374/4595/142/4913/6996/4968/328/10039/56655,0.321775918075361
hsa04120,hsa04120,Ubiquitin mediated proteolysis,136,-0.362433455691813,-1.49692907132912,0.006976088561282,0.0683246320854973,0.0272004464801847,4504,tags=47%, list=31%, signal=33%,378884/57154/9040/29882/7329/672/51529/4734/8451/51433/51465/23759/118424/7322/23295/9354/7327/51366/6921/5371/63893/8065/119504/51343/25906/7311/9690/10273/55070/8454/10277/8450/6923/8924/10055/7319/6502/9616/996/10401/51434/6500/55236/3093/4193/23221/10054/8453/140739/27339/9063/7334/991/11065/65264/7326/7332/51588/8945/4281/11060/9817/51619/1642,0.407017918923954
hsa05203,hsa05203,Viral carcinogenesis,178,0.372847019402474,1.48779131003011,0.0140012624662327,0.105964100028534,0.042184944780096,985,tags=16%, list=7%, signal=15%,8367/3017/8370/1959/8360/8343/90993/128312/1026/8349/8362/440689/8341/3718/102724334/5966/64764/5293/8347/5366/8348/1739/3106/7188/85477/3725/3134/8970/9586,0.380730400722792
hsa03010,hsa03010,Ribosome,173,-0.348998940571115,-1.48312030662585,0.00573588915249276,0.0658638306131065,0.0262207866312393,4313,tags=39%, list=30%, signal=27%,6232/51263/29074/84545/6157/51069/6191/740/54948/6234/63875/6203/51021/79590/51258/6128/65005/51642/122704/51116/11222/64949/6176/2197/6231/64976/6146/64960/78988/51121/6209/7311/6147/57129/55173/29088/64978/64963/54998/26589/64928/65080/55052/55168/28973/51253/51318/100529239/64951/60488/64975/10573/51649/116540/84311/6182/6183/65003/65008/9801/51073/3921/6150/116541/90480/51081/51264,0.407017918923954
hsa04156,hsa04156,Integrated stress response (ISR) signaling pathway,51,0.45619380846972,1.48121207637503,0.0458014985573001,0.23108937908456,0.0919980700380953,1938,tags=31%, list=13%, signal=27%,79094/9451/467/54541/23645/5366/57761/8795/1649/3309/494143/23710/1968/64798/8892/5500,0.321775918075361
hsa04625,hsa04625,C-type lectin receptor signaling pathway,82,0.414851357385095,1.46411990830444,0.0395642391869961,0.209125264274122,0.0832540239869092,2002,tags=20%, list=14%, signal=17%,4046/1959/6237/3710/5293/4773/3725/5336/1263/3592/5971/4792/602/91860/4776/51561,0.321775918075361
hsa05170,hsa05170,Human immunodeficiency virus 1 infection,174,-0.346345443509374,-1.44912853673398,0.0104378525313129,0.0862373795974363,0.0343316188720369,3885,tags=43%, list=27%, signal=31%,805/140564/2770/5605/59345/5595/3845/5970/5881/6921/9133/1073/3984/8907/8906/9730/8737/7132/8065/5603/10298/637/5578/2791/5062/836/5609/6891/8454/8450/6923/7186/9616/10681/208/3985/6500/5291/5534/8717/1174/842/25939/1398/5608/3661/578/207/2767/2475/4893/808/340061/164/5532/2790/2776/1072/2771/572/162/8945/2782/581/598/891/5829/5594/3265/1642/3654/85417/2353/5602,0.380730400722792
hsa04919,hsa04919,Thyroid hormone signaling pathway,108,-0.367948101599683,-1.44420550870836,0.0101259481123564,0.0862373795974363,0.0343316188720369,2347,tags=31%, list=16%, signal=27%,6256/10499/29079/6258/5469/208/113026/5291/842/71/4193/2626/9611/5170/207/9862/2648/3065/2475/4893/10025/6257/572/9440/6513/488/1387/5594/5566/3265/9882/60/5567/84812,0.380730400722792
hsa05230,hsa05230,Central carbon metabolism in cancer,62,-0.395153169024757,-1.4125775039803,0.0435844518955927,0.223286499711267,0.0888916968853063,1957,tags=24%, list=14%, signal=21%,5159/5291/5315/51548/207/8140/2475/4893/5223/2261/6513/5594/3265/2263/9997,0.321775918075361
hsa04010,hsa04010,MAPK signaling pathway,261,0.339261156435684,1.40112487815782,0.0143755910638957,0.106379373872828,0.0423502677921864,1837,tags=18%, list=13%, signal=16%,3310/5923/2668/1956/4902/10235/5228/3303/3304/2005/9252/3315/6237/8074/3305/355/8913/1942/2247/11221/1435/1647/5156/785/3725/5321/59285/4609/8912/7048/4293/5922/1649/9693/5154/9254/27092/7424/7040/782/1943/5971/7043/3815/25780/84451,0.380730400722792
hsa05132,hsa05132,Salmonella infection,215,-0.324367175627323,-1.40074801202828,0.0163638808849624,0.11540592760658,0.0459437930588602,3253,tags=32%, list=23%, signal=25%,55845/197259/4671/3799/10376/8737/7132/10092/11258/5603/836/10552/5609/10121/3326/57180/29109/7186/127829/1434/257397/208/3836/10383/6500/5291/10640/8717/57617/7846/203068/71/5216/5608/7879/387/578/10097/207/51164/1785/83658/64837/84790/1783/114609/998/5869/3798/25828/84516/26999/63916/581/5585/79659/5594/3265/5878/23265/65082/3654/10810/10093/60/51807/2353/5602,0.352487857583619
hsa04660,hsa04660,T cell receptor signaling pathway,96,-0.357006790741454,-1.38655757816414,0.0368977903788884,0.198176841873707,0.0788953912587841,2252,tags=23%, list=16%, signal=19%,208/5515/5291/5534/5518/1019/387/5170/207/5781/4893/998/5777/5532/55844/5528/5594/2885/3265/9020/2353/5602,0.321775918075361
hsa04510,hsa04510,Focal adhesion,187,0.348116560815329,1.37368272458327,0.0264793644425248,0.160320515624741,0.0638245603645483,2012,tags=21%, list=14%, signal=19%,22801/5923/7058/1956/1292/3678/5228/284217/3912/1280/25759/7059/5293/3672/3675/3676/5156/3725/3655/3915/3693/7408/857/595/5154/1288/1286/3911/3696/7424/6093/3679/331/3909/3371/894/5500/3910/399694/8516,0.352487857583619
hsa05164,hsa05164,Influenza A,121,-0.344593690837514,-1.37131403322313,0.030051019490988,0.175561219131562,0.0698919759861778,3783,tags=40%, list=26%, signal=29%,5605/292/5595/5610/5970/79671/8766/293/5371/3127/7132/637/103/5578/836/9230/8480/3838/4928/7187/55916/208/7514/3836/10482/5291/8717/842/1019/7416/71/57506/3661/578/207/56000/8106/7706/11100/23633/3665/581/3113/1387/5594/60/896/3111,0.352487857583619
hsa04141,hsa04141,Protein processing in endoplasmic reticulum,162,0.347615868194074,1.35770642895559,0.0414673046251994,0.21575956937799,0.0858951807030576,1964,tags=19%, list=14%, signal=16%,3310/1410/3303/9451/3304/3337/9709/3305/55757/7494/56605/23645/25956/133022/64215/2081/6238/7841/1649/55432/3309/10970/4287/58505/7321/9871/7184/9601/57134/4121,0.282013350011725
hsa05130,hsa05130,Pathogenic Escherichia coli infection,162,-0.319551605776695,-1.3161912164333,0.023560168663597,0.148028984244864,0.0589312278832335,3338,tags=33%, list=23%, signal=25%,23365/10163/55845/4671/10376/8737/2017/100506658/7132/10092/5603/5062/836/10552/57180/9368/7186/147179/257397/7009/4430/10383/79784/2768/4640/8717/7846/842/4691/203068/71/9632/387/10458/578/10097/5781/84790/114609/998/5777/26999/581/5594/9138/24146/3654/10810/10093/60/51807/2353/5602,0.352487857583619
